GAME_ID,TEAM_ID,DIST,HOMEAWAY,TEAM_HOME,OPPONENT,WL,PTS,MIN,MATCHUP,ALTITUDE_HOME,ALTITUDE_AWAY,HIGHALT,ALTDIF,DISTperMIN
0022100375,1610612743,19.26,AWAY,DEN,NOP,W,120,265,DEN @ NOP,5280,0,False,5280,0.07267924528301888
0022100376,1610612757,18.04,AWAY,POR,GSW,L,94,241,POR @ GSW,50,13,False,37,0.07485477178423236
0022100377,1610612753,18.83,AWAY,ORL,SAC,L,130,240,ORL @ SAC,82,25,False,57,0.07845833333333332
0022100378,1610612738,17.47,AWAY,BOS,LAC,L,111,240,BOS @ LAC,20,233,False,-213,0.07279166666666666
0022100379,1610612762,17.58,AWAY,UTA,PHI,W,118,240,UTA @ PHI,4226,39,False,4187,0.07325
0022100380,1610612747,16.57,AWAY,LAL,MEM,L,95,239,LAL @ MEM,233,337,False,-104,0.06933054393305439
0022100381,1610612743,17.88,AWAY,DEN,SAS,L,111,240,DEN @ SAS,5280,650,False,4630,0.0745
0022100382,1610612758,18.52,AWAY,SAC,CHA,L,123,239,SAC @ CHA,25,751,False,-726,0.07748953974895398
0022100383,1610612742,16.92,AWAY,DAL,IND,L,93,241,DAL @ IND,430,717,False,-287,0.07020746887966806
0022100384,1610612751,17.35,AWAY,BKN,ATL,W,113,240,BKN @ ATL,26,738,False,-712,0.07229166666666667
0022100385,1610612752,17.66,AWAY,NYK,TOR,L,87,240,NYK @ TOR,26,251,False,-225,0.07358333333333333
0022100386,1610612749,17.66,AWAY,MIL,HOU,W,123,240,MIL @ HOU,617,43,False,574,0.07358333333333333
0022100387,1610612739,17.79,AWAY,CLE,MIN,W,123,239,CLE @ MIN,580,830,False,-250,0.07443514644351464
0022100388,1610612765,18.22,AWAY,DET,NOP,L,93,240,DET @ NOP,595,0,False,595,0.07591666666666666
0022100389,1610612747,16.88,AWAY,LAL,OKC,W,116,239,LAL @ OKC,233,1201,False,-968,0.07062761506276151
0022100390,1610612738,17.69,AWAY,BOS,PHX,L,90,241,BOS @ PHX,20,1086,False,-1066,0.07340248962655602
0022100391,1610612753,17.45,AWAY,ORL,LAC,L,104,240,ORL @ LAC,82,233,False,-151,0.07270833333333333
0022100392,1610612762,17.4,AWAY,UTA,WAS,W,123,241,UTA @ WAS,4226,82,False,4144,0.07219917012448132
0022100393,1610612758,18.69,AWAY,SAC,CLE,L,103,240,SAC @ CLE,25,580,False,-555,0.077875
0022100394,1610612741,17.47,AWAY,CHI,MIA,L,92,241,CHI @ MIA,594,6,False,588,0.0724896265560166
0022100395,1610612745,17.63,AWAY,HOU,MEM,L,106,239,HOU @ MEM,43,337,False,-294,0.07376569037656903
0022100396,1610612744,17.44,AWAY,GSW,PHI,L,93,240,GSW @ PHI,13,39,False,-26,0.07266666666666667
0022100397,1610612743,18.33,AWAY,DEN,SAS,W,127,240,DEN @ SAS,5280,650,False,4630,0.076375
0022100398,1610612749,17.66,AWAY,MIL,NYK,W,112,241,MIL @ NYK,617,26,False,591,0.07327800829875519
0022100399,1610612751,18.09,AWAY,BKN,DET,W,116,239,BKN @ DET,26,595,False,-569,0.07569037656903765
0022100400,1610612742,17.6,AWAY,DAL,OKC,W,103,239,DAL @ OKC,430,1201,False,-771,0.07364016736401674
0022100401,1610612740,18.25,AWAY,NOP,SAS,L,97,240,NOP @ SAS,0,650,False,-650,0.07604166666666666
0022100402,1610612750,18.02,AWAY,MIN,POR,W,116,239,MIN @ POR,830,50,False,780,0.07539748953974895
0022100403,1610612753,17.88,AWAY,ORL,LAL,L,94,241,ORL @ LAL,82,233,False,-151,0.0741908713692946
0022100404,1610612748,17.35,AWAY,MIA,CLE,L,94,240,MIA @ CLE,6,580,False,-574,0.07229166666666667
0022100405,1610612744,17.71,AWAY,GSW,IND,W,102,240,GSW @ IND,13,717,False,-704,0.07379166666666667
0022100406,1610612758,18.87,AWAY,SAC,TOR,L,101,240,SAC @ TOR,25,251,False,-226,0.078625
0022100407,1610612745,17.94,AWAY,HOU,ATL,W,132,240,HOU @ ATL,43,738,False,-695,0.07475000000000001
0022100408,1610612749,17.65,AWAY,MIL,BOS,L,103,240,MIL @ BOS,617,20,False,597,0.07354166666666666
0022100409,1610612755,18.39,AWAY,PHI,MEM,L,91,241,PHI @ MEM,39,337,False,-298,0.07630705394190872
0022100410,1610612766,17.37,AWAY,CHA,DAL,L,96,239,CHA @ DAL,751,430,False,321,0.07267782426778244
0022100411,1610612764,18.14,AWAY,WAS,DEN,L,107,240,WAS @ DEN,82,5280,True,-5198,0.07558333333333334
0022100412,1610612756,17.91,AWAY,PHX,LAC,L,95,241,PHX @ LAC,1086,233,False,853,0.07431535269709544
0022100413,1610612761,20.12,AWAY,TOR,BKN,L,129,263,TOR @ BKN,251,26,False,225,0.07650190114068442
0022100414,1610612744,17.46,AWAY,GSW,NYK,W,105,240,GSW @ NYK,13,26,False,-13,0.07275000000000001
0022100415,1610612765,18.37,AWAY,DET,CHI,L,87,239,DET @ CHI,595,594,False,1,0.07686192468619248
0022100416,1610612756,18.95,AWAY,PHX,POR,W,111,264,PHX @ POR,1086,50,False,1036,0.07178030303030303
0022100417,1610612745,17.31,AWAY,HOU,CLE,L,89,240,HOU @ CLE,43,580,False,-537,0.072125
0022100418,1610612737,17.64,AWAY,ATL,ORL,W,111,240,ATL @ ORL,738,82,False,656,0.0735
0022100419,1610612748,17.29,AWAY,MIA,PHI,W,101,241,MIA @ PHI,6,39,False,-33,0.07174273858921161
0022100420,1610612747,18.48,AWAY,LAL,DAL,W,107,264,LAL @ DAL,233,430,False,-197,0.07
0022100421,1610612754,17.61,AWAY,IND,MIL,L,99,240,IND @ MIL,717,617,False,100,0.073375
0022100422,1610612740,17.91,AWAY,NOP,OKC,W,113,239,NOP @ OKC,0,1201,False,-1201,0.07493723849372386
0022100423,1610612766,18.77,AWAY,CHA,SAS,W,131,239,CHA @ SAS,751,650,False,101,0.07853556485355648
0022100424,1610612750,17.38,AWAY,MIN,DEN,W,124,241,MIN @ DEN,830,5280,True,-4450,0.07211618257261411
0022100425,1610612746,17.29,AWAY,LAC,UTA,L,103,238,LAC @ UTA,233,4226,True,-3993,0.07264705882352941
0022100426,1610612763,18.13,AWAY,MEM,POR,W,113,240,MEM @ POR,337,50,False,287,0.07554166666666666
0022100427,1610612764,18.36,AWAY,WAS,SAC,L,105,238,WAS @ SAC,82,25,False,57,0.07714285714285714
0022100428,1610612765,18.39,AWAY,DET,IND,L,113,240,DET @ IND,595,717,False,-122,0.076625
0022100429,1610612755,17.35,AWAY,PHI,BKN,L,105,241,PHI @ BKN,39,26,False,13,0.07199170124481329
0022100430,1610612741,19.78,AWAY,CHI,TOR,L,120,265,CHI @ TOR,594,251,False,343,0.07464150943396226
0022100431,1610612752,17.38,AWAY,NYK,HOU,W,116,241,NYK @ HOU,26,43,False,-17,0.07211618257261411
0022100432,1610612764,18.17,AWAY,WAS,PHX,L,98,240,WAS @ PHX,82,1086,False,-1004,0.07570833333333334
0022100433,1610612748,17.46,AWAY,MIA,ORL,W,115,239,MIA @ ORL,6,82,False,-76,0.07305439330543934
0022100434,1610612743,18.64,AWAY,DEN,ATL,W,133,240,DEN @ ATL,5280,738,False,4542,0.07766666666666668
0022100435,1610612744,17.71,AWAY,GSW,BOS,W,111,239,GSW @ BOS,13,20,False,-7,0.07410041841004185
0022100436,1610612747,17.46,AWAY,LAL,MIN,L,92,241,LAL @ MIN,233,830,False,-597,0.072448132780083
0022100437,1610612759,18.74,AWAY,SAS,UTA,W,128,240,SAS @ UTA,650,4226,True,-3576,0.07808333333333332
0022100438,1610612749,19.71,AWAY,MIL,NOP,L,112,263,MIL @ NOP,617,0,False,617,0.07494296577946769
0022100439,1610612766,18.09,AWAY,CHA,POR,L,116,239,CHA @ POR,751,50,False,701,0.07569037656903765
0022100440,1610612763,18.38,AWAY,MEM,SAC,W,124,240,MEM @ SAC,337,25,False,312,0.07658333333333332
0022100441,1610612745,16.98,AWAY,HOU,DET,W,116,240,HOU @ DET,43,595,False,-552,0.07075000000000001
0022100442,1610612753,18.25,AWAY,ORL,BKN,W,100,240,ORL @ BKN,82,26,False,56,0.07604166666666666
0022100443,1610612744,18.3,AWAY,GSW,TOR,L,100,240,GSW @ TOR,13,251,False,-238,0.07625
0022100444,1610612746,17.44,AWAY,LAC,OKC,L,103,240,LAC @ OKC,233,1201,False,-968,0.07266666666666667
0022100445,1610612752,17.56,AWAY,NYK,BOS,L,107,240,NYK @ BOS,26,20,False,6,0.07316666666666666
0022100446,1610612739,17.57,AWAY,CLE,MIL,W,119,238,CLE @ MIL,580,617,False,-37,0.0738235294117647
0022100447,1610612764,17.79,AWAY,WAS,UTA,W,109,239,WAS @ UTA,82,4226,True,-4144,0.07443514644351464
0022100448,1610612747,17.28,AWAY,LAL,CHI,L,110,240,LAL @ CHI,233,594,False,-361,0.07200000000000001
0022100449,1610612748,17.35,AWAY,MIA,DET,L,90,240,MIA @ DET,6,595,False,-589,0.07229166666666667
0022100450,1610612757,17.22,AWAY,POR,MEM,W,105,242,POR @ MEM,50,337,False,-287,0.07115702479338842
0022100451,1610612759,18.56,AWAY,SAS,SAC,L,114,240,SAS @ SAC,650,25,False,625,0.07733333333333332
0022100452,1610612739,18.1,AWAY,CLE,ATL,L,107,239,CLE @ ATL,580,738,False,-158,0.07573221757322177
0022100453,1610612743,17.76,AWAY,DEN,BKN,W,124,240,DEN @ BKN,5280,26,False,5254,0.07400000000000001
0022100454,1610612740,18.21,AWAY,NOP,PHI,L,107,240,NOP @ PHI,0,39,False,-39,0.075875
0022100455,1610612742,17.36,AWAY,DAL,MIN,L,105,241,DAL @ MIN,430,830,False,-400,0.07203319502074688
0022100456,1610612766,19.22,AWAY,CHA,PHX,L,106,239,CHA @ PHX,751,1086,False,-335,0.080418410041841
0022100457,1610612755,17.31,AWAY,PHI,BOS,W,108,240,PHI @ BOS,39,20,False,19,0.072125
0022100458,1610612753,18.16,AWAY,ORL,TOR,W,103,241,ORL @ TOR,82,251,False,-169,0.07535269709543568
0022100459,1610612745,17.28,AWAY,HOU,CHI,L,118,239,HOU @ CHI,43,594,False,-551,0.07230125523012552
0022100460,1610612760,18.06,AWAY,OKC,MEM,W,102,241,OKC @ MEM,1201,337,False,864,0.07493775933609959
0022100461,1610612766,18.57,AWAY,CHA,UTA,L,102,241,CHA @ UTA,751,4226,True,-3475,0.07705394190871369
0022100462,1610612758,17.89,AWAY,SAC,GSW,L,98,240,SAC @ GSW,25,13,False,12,0.07454166666666667
0022100463,1610612759,18.6,AWAY,SAS,LAC,W,116,241,SAS @ LAC,650,233,False,417,0.07717842323651453
0022100464,1610612764,17.54,AWAY,WAS,BKN,W,117,240,WAS @ BKN,82,26,False,56,0.07308333333333333
0022100465,1610612754,18.28,AWAY,IND,MIA,L,96,240,IND @ MIA,717,6,False,711,0.07616666666666667
